Event_Id,Investigation_Type,Event_Date,Location,Country,Airport_Name,Injury_Severity,Aircraft_Damage,Make,Model,Amateur_Built,Number_Of_Engines,Engine_Type,Purpose_Of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Year,Month,Day_Of_Week,Manufacturer_Incident_Count,Model_Incident_Count,Flight_Purpose_Incident_Count,Weather_Incident_Count
20001204X00068,Accident,1999-01-19,"CHINO, CA",United States,ENNIS MUNICIPAL,Fatal(4),Destroyed,Beech,F35,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,Climb,1999,1,Tuesday,4326,32,49394,81600
20001204X00001,Incident,1999-01-19,"FAIRBANKS, AK",United States,FAIRBANKS INT'L AIRPORT,Incident,Minor,Boeing,747-100,No,4.0,Turbo Fan,Unknown,0.0,0.0,0.0,4.0,VMC,Landing,1999,1,Tuesday,1561,6,12856,81600
20001204X00117,Accident,1999-01-19,"TENSED, ID",United States,FAIRBANKS INT'L AIRPORT,Non-Fatal,Substantial,Hiller,UH-12E,No,1.0,Turbo Shaft,Aerial Observation,0.0,2.0,1.0,0.0,VMC,Cruise,1999,1,Tuesday,311,163,794,81600
20001204X00032,Accident,1999-01-19,"HILLSDALE, MI",United States,HILLSDALE MUNICIPAL,Non-Fatal,Substantial,Cessna,150F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,1999,1,Tuesday,22208,264,49394,81600
20001204X00030,Accident,1999-01-19,"CHESTERFIELD, MO",United States,SPIRIT OF ST. LOUIS,Non-Fatal,Substantial,Cessna,172R,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,1999,1,Tuesday,22208,170,10596,81600
20001204X00029,Accident,1999-01-19,"SCHAUMBURG, IL",United States,SCHAUNBURG REGIONAL,Non-Fatal,Substantial,Luscombe,8A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,1999,1,Tuesday,319,208,49394,81600
20001204X00028,Accident,1999-01-19,"MIDDLETON, WI",United States,MOREY,Non-Fatal,Substantial,Cessna,150C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,UNK,Takeoff,1999,1,Tuesday,22208,32,49394,854
20001204X00114,Incident,1999-01-20,PACIFIC OCEAN,PACIFIC OCEAN,MOREY,Incident,Minor,Boeing,747-238B,No,4.0,Turbo Fan,Unknown,0.0,0.0,14.0,340.0,VMC,Cruise,1999,1,Wednesday,1561,2,12856,81600
20001204X00046,Accident,1999-01-20,"ALBUQUERQUE, NM",United States,MOREY,Fatal(3),Destroyed,Cessna,P210N,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Cruise,1999,1,Wednesday,22208,189,49394,81600
20001204X00093,Accident,1999-01-21,"WINTER HAVEN, FL",United States,GILBERT FIELD,Non-Fatal,Minor,Schleicher,ASW27,No,1.0,Unknown,Personal,0.0,1.0,0.0,0.0,VMC,Approach,1999,1,Thursday,100,2,49394,81600
20001204X00016,Accident,1999-01-21,"PELLSTON, MI",United States,PELLSTON REGIONAL AIRPORT,Fatal(3),Destroyed,Beech,95-C55,No,2.0,Reciprocating,Business,3.0,0.0,0.0,0.0,IMC,Approach,1999,1,Thursday,4326,40,4014,5962
20001204X00082,Accident,1999-01-21,"PHOENIX, AZ",United States,PHOENIX-DEER VALLEY MUNI,Non-Fatal,Substantial,Cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Taxi,1999,1,Thursday,22208,2367,10596,81600
20001204X00058,Accident,1999-01-21,"EDMOND, OK",United States,PRIVATE,Non-Fatal,Substantial,Waco,YMF-5,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1999,1,Thursday,118,13,49394,81600
20001204X00017,Accident,1999-01-22,"ELKHART, IN",United States,ELKHART MUNICIPAL AIRPORT,Fatal(2),Destroyed,Beech,BE-55,No,2.0,Reciprocating,Business,2.0,1.0,0.0,0.0,IMC,Approach,1999,1,Friday,4326,21,4014,5962
20001204X00107,Accident,1999-01-22,"HYANNIS, MA",United States,BARNSTABLE MUNI,Non-Fatal,Substantial,Beech,1900D,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,4.0,IMC,Landing,1999,1,Friday,4326,60,1644,5962
20001204X00106,Accident,1999-01-22,"COLUMBUS, OH",United States,PORT COLUMBUS INT'L,Non-Fatal,Substantial,Cessna,650,No,2.0,Turbo Fan,Instructional,0.0,0.0,0.0,4.0,VMC,Landing,1999,1,Friday,22208,18,10596,81600
20001204X00070,Accident,1999-01-23,"NEW RIVER, AZ",United States,PORT COLUMBUS INT'L,Fatal(2),Destroyed,North American,T-6G-NA,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,1999,1,Saturday,304,1,49394,81600
20001204X00060,Accident,1999-01-23,"GRANBURY, TX",United States,NASSAU BAY,Non-Fatal,Substantial,Cessna,180J,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,1999,1,Saturday,22208,84,49394,81600
20001204X00083,Accident,1999-01-24,"LEMOORE, CA",United States,NASSAU BAY,Non-Fatal,Substantial,Hiller,UH-12E,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,1999,1,Sunday,311,163,4710,81600
20001204X00031,Accident,1999-01-24,"ROCKFORD, IL",United States,Greater Rockford,Non-Fatal,Substantial,Piper,PA-46-350P,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,IMC,Approach,1999,1,Sunday,12020,75,49394,5962
20001204X00094,Accident,1999-01-25,"CLEARWATER, FL",United States,ST. PETERSBURG/CLEARWATER,Non-Fatal,Substantial,Cessna,310N,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Taxi,1999,1,Monday,22208,29,49394,81600
20001204X00084,Accident,1999-01-25,"SANTA PAULA, CA",United States,SANTA PAULA,Non-Fatal,Substantial,Cessna,172L,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,1999,1,Monday,22208,153,10596,81600
20001204X00059,Accident,1999-01-25,"NEMO, TX",United States,RANCH (PVT) AIRPORT,Non-Fatal,Substantial,Cessna,150H,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Cruise,1999,1,Monday,22208,245,49394,81600
20001204X00033,Accident,1999-01-25,"LAKE ELMO, MN",United States,LAKE ELMO,Non-Fatal,Substantial,Cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1999,1,Monday,22208,2367,10596,81600
20001204X00095,Accident,1999-01-26,"CHARLESTON, SC",United States,LAKE ELMO,Non-Fatal,Substantial,Beech,A36,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Climb,1999,1,Tuesday,4326,450,4014,81600
20001204X00061,Accident,1999-01-26,"GUYMON, OK",United States,GUYMAN MUNICIPAL,Non-Fatal,Substantial,Cessna,172E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,1999,1,Tuesday,22208,102,49394,81600
20001204X00007,Accident,1999-01-27,"BREVARD, NC",United States,GUYMAN MUNICIPAL,Fatal(1),Destroyed,Piper,PA-28-181,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,1999,1,Wednesday,12020,532,49394,81600
20001204X00108,Accident,1999-01-27,"CENTRE HALL, PA",United States,CENTRE HALL AIRPARK,Non-Fatal,Substantial,Grove,AIR COMMAND,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,1999,1,Wednesday,2,4,49394,81600
20001204X00062,Accident,1999-01-27,"WHARTON, TX",United States,WHARTON MUNICIPAL,Non-Fatal,Substantial,Piper,PA-34-200T,No,2.0,Reciprocating,Personal,0.0,3.0,4.0,0.0,VMC,Cruise,1999,1,Wednesday,12020,213,49394,81600
20001204X00034,Accident,1999-01-27,"HYANNIS, NE",United States,WHARTON MUNICIPAL,Non-Fatal,Substantial,Piper,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Maneuvering,1999,1,Wednesday,12020,578,49394,81600
20001204X00045,Accident,1999-01-28,"NAPLES, ITALY",Italy,WHARTON MUNICIPAL,Unavailable,Substantial,Mcdonnell Douglas,MD-82,No,1.0,Unknown,Unknown,1.0,1.0,1.0,5.0,UNK,Maneuvering,1999,1,Thursday,520,35,12856,854
20001204X00035,Accident,1999-01-28,"CHICAGO, IL",United States,CHICAGO MIDWAY AIRPORT,Non-Fatal,Substantial,Gates Learjet,35,No,2.0,Turbo Jet,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,1999,1,Thursday,65,171,12856,81600
20001204X00086,Accident,1999-01-29,"MADERA, CA",United States,MADERA MUNICIPAL AIRPORT,Non-Fatal,Minor,Coelho,RV4,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Taxi,1999,1,Friday,1,37,49394,81600
20001204X00053,Accident,1999-01-29,"PEARCY, AR",United States,MEMORIAL FIELD,Fatal(2),Destroyed,Beech,95-B55,No,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Approach,1999,1,Friday,4326,118,4014,5962
20001204X00086,Accident,1999-01-29,"MADERA, CA",United States,MADERA MUNICIPAL AIRPORT,Non-Fatal,Substantial,Cessna,150L,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Taxi,1999,1,Friday,22208,461,49394,81600
20001204X00085,Accident,1999-01-29,"JEAN, NV",United States,JEAN,Non-Fatal,Substantial,Maule,M-4-220C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,1999,1,Friday,445,38,49394,81600
20001204X00097,Accident,1999-01-30,"WASHINGTON, NC",United States,WARREN FIELD,Non-Fatal,Destroyed,Piper,PA-28-210T,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,1999,1,Saturday,12020,1,49394,81600
20001204X00096,Accident,1999-01-30,"POMPANO BEACH, FL",United States,POMPANO BEACH AIRPARK,Non-Fatal,Destroyed,Robinson,R22,No,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,Maneuvering,1999,1,Saturday,945,273,10596,81600
20001204X00071,Accident,1999-01-30,"LAKE ELSINORE, CA",United States,POMPANO BEACH AIRPARK,Non-Fatal,Destroyed,Mcdonnell Douglas,369E,No,1.0,Turbo Shaft,Public Aircraft,0.0,2.0,0.0,0.0,VMC,Maneuvering,1999,1,Saturday,520,101,720,81600
20001204X00008,Accident,1999-01-30,"BELLEVIEW, FL",United States,JORDAN AIRPORT,Fatal(2),Destroyed,Aero Commander,560A,No,2.0,Reciprocating,Personal,2.0,2.0,0.0,0.0,VMC,Approach,1999,1,Saturday,360,3,49394,81600
20001204X00015,Accident,1999-01-30,"PLEASANT VIEW, TN",United States,BLUE BIRD FIELD,Non-Fatal,Substantial,Gettis H. Hudson,CORBAN BABY ACE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,1999,1,Saturday,1,1,49394,81600
20001204X00018,Accident,1999-01-31,"SALEM, MO",United States,BLUE BIRD FIELD,Fatal(1),Destroyed,Cessna,U-206G,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,1999,1,Sunday,22208,7,49394,5962
20001204X00089,Accident,1999-01-31,"LAS VEGAS, NV",United States,NORTH LAS VEGAS,Non-Fatal,Substantial,Mcdonnell Douglas,369D,No,1.0,Turbo Shaft,Public Aircraft,0.0,0.0,0.0,2.0,VMC,Landing,1999,1,Sunday,520,252,720,81600
20001204X00049,Accident,1999-01-31,"ALBUQUERQUE, NM",United States,CORONADO AIRPORT,Non-Fatal,Substantial,Mooney,M20E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,1999,1,Sunday,1092,152,49394,81600
20001204X00036,Accident,1999-01-31,"ALLIANCE, NE",United States,CORONADO AIRPORT,Non-Fatal,Substantial,Champion,7GCAA,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,1999,1,Sunday,428,95,4014,81600
20001205X00183,Accident,1999-02-01,"LAS VEGAS, NV",United States,CORONADO AIRPORT,Non-Fatal,Substantial,Airbus Industrie,A-320-232,No,2.0,Turbo Fan,Unknown,0.0,1.0,0.0,134.0,VMC,Cruise,1999,2,Monday,139,3,12856,81600
20001205X00182,Incident,1999-02-01,"GRAND CANYON PK, AZ",United States,CORONADO AIRPORT,Incident,Minor,Aerospatiale,AS350B,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,7.0,VMC,Descent,1999,2,Monday,342,21,12856,81600
20001205X00160,Accident,1999-02-01,WEST DELTA 105B,United States,WEST DELTA 105B HELIPORT,Non-Fatal,Substantial,Bell,206L-3,No,1.0,Turbo Shaft,Positioning,0.0,0.0,0.0,1.0,VMC,Approach,1999,2,Monday,2133,96,1644,81600
20001205X00204,Accident,1999-02-02,"ORLANDO, FL",United States,ORLANDO INTERNATIONAL,Non-Fatal,Destroyed,Piper,PA-32-260,No,1.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC,Climb,1999,2,Tuesday,12020,230,4014,81600
20001205X00148,Accident,1999-02-02,"CODY, WY",United States,YELLOWSTONE REGIONAL,Non-Fatal,Substantial,Cessna,208B,No,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,VMC,Taxi,1999,2,Tuesday,22208,190,12856,81600
20001205X00203,Accident,1999-02-02,"LAKELAND, FL",United States,LAKELAND REGIONAL,Non-Fatal,Substantial,Bell,OH-58C,No,1.0,Turbo Shaft,Public Aircraft,0.0,1.0,1.0,0.0,VMC,Maneuvering,1999,2,Tuesday,2133,24,720,81600
20001205X00161,Accident,1999-02-02,"DAINGERFIELD, TX",United States,LAKELAND REGIONAL,Non-Fatal,Substantial,Taylorcraft,BC12-D1,No,1.0,Reciprocating,Ferry,0.0,0.0,1.0,0.0,VMC,Cruise,1999,2,Tuesday,321,8,812,81600
20001205X00129,Accident,1999-02-02,"ODESSA, MO",United States,LAKELAND REGIONAL,Non-Fatal,Substantial,Cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,Maneuvering,1999,2,Tuesday,22208,2367,10596,81600
20001205X00205,Accident,1999-02-03,"CRYSTAL RIVER, FL",United States,CRYSTAL RIVER,Non-Fatal,Substantial,Bellanca,7KCAB,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,1999,2,Wednesday,886,127,49394,81600
20001205X00128,Accident,1999-02-03,"PAXTON, IL",United States,CRYSTAL RIVER,Non-Fatal,Substantial,Cessna,150M,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Cruise,1999,2,Wednesday,22208,585,4014,81600
20001205X00120,Accident,1999-02-03,"ANCHORAGE, AK",United States,LAKE HOOD SEAPLANE,Non-Fatal,Substantial,Piper,PA-18-150,No,1.0,Reciprocating,Public Aircraft,0.0,0.0,0.0,1.0,VMC,Taxi,1999,2,Wednesday,12020,578,720,81600
20001205X00245,Accident,1999-02-04,"JOSHUA TREE, CA",United States,LAKE HOOD SEAPLANE,Fatal(1),Destroyed,North American,T-28B,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,UNK,Cruise,1999,2,Thursday,304,18,49394,854
20001205X00176,Accident,1999-02-04,"JOSHUA TREE, CA",United States,LAKE HOOD SEAPLANE,Fatal(1),Destroyed,North American,T-28C,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,UNK,Cruise,1999,2,Thursday,304,12,49394,854
20001205X00226,Incident,1999-02-05,"LEXINGTON, KY",United States,BLUE GRASS,Incident,Minor,Piper,PA42-1000,No,2.0,Turbo Prop,Personal,0.0,0.0,0.0,2.0,VMC,Descent,1999,2,Friday,12020,1,49394,81600
20001205X00201,Accident,1999-02-05,"NAPLES, FL",United States,BLUE GRASS,Fatal(1),Destroyed,Cessna,210J,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,1999,2,Friday,22208,13,49394,81600
20001205X00177,Accident,1999-02-05,"MARIPOSA, CA",United States,MARIPOSA-YOSEMITE,Fatal(1),Destroyed,Cessna,150J,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,1999,2,Friday,22208,226,49394,81600
20001205X00157,Accident,1999-02-05,"OZONA, TX",United States,MARIPOSA-YOSEMITE,Fatal(5),Destroyed,Cessna,182B,No,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,VMC,Takeoff,1999,2,Friday,22208,90,49394,81600
20001205X00119,Incident,1999-02-05,"FAIRBANKS, AK",United States,Fairbanks International,Incident,Substantial,Mcdonnell Douglas,MD-82,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,138.0,IMC,Takeoff,1999,2,Friday,520,35,12856,5962
20001205X00184,Accident,1999-02-05,"TUCSON, AZ",United States,RYAN FIELD,Non-Fatal,Substantial,Stern,ROTORWAY EXEC 162F,Yes,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Maneuvering,1999,2,Friday,1,10,10596,81600
20001205X00159,Accident,1999-02-05,"SABINE PASS, TX",United States,NONE,Non-Fatal,Substantial,Bell,206-B3,No,1.0,Turbo Shaft,Positioning,0.0,0.0,1.0,0.0,IMC,Approach,1999,2,Friday,2133,9,1644,5962
20001205X00132,Accident,1999-02-05,"GAYLORD, MI",United States,OSTEGO COUNTY AIRPORT,Non-Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,IMC,Landing,1999,2,Friday,4326,252,1644,5962
20001205X00228,Accident,1999-02-06,"BURNT CHIMNEY, VA",United States,BURNT CHIMNEY AIRPORT,Non-Fatal,Destroyed,Cessna,150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1999,2,Saturday,22208,829,49394,81600
20001205X00125,Accident,1999-02-06,"BELLE FOURCHE, SD",United States,BURNT CHIMNEY AIRPORT,Fatal(2),Destroyed,Piper,PA-18-150,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Climb,1999,2,Saturday,12020,578,49394,81600
20001205X00123,Accident,1999-02-06,"BEECH ISLAND, SC",United States,BURNT CHIMNEY AIRPORT,Non-Fatal,Destroyed,Balloon Works,AX-8,No,1.0,Unknown,Personal,0.0,0.0,0.0,3.0,VMC,Landing,1999,2,Saturday,139,4,49394,81600
20001205X00134,Accident,1999-02-06,"HILLMAN, MI",United States,HILLMAN AIRPORT,Non-Fatal,Substantial,Cessna,150G,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,1999,2,Saturday,22208,242,49394,81600
20001205X00133,Accident,1999-02-06,"CAHOKIA, IL",United States,ST. LOUIS DOWNTOWN-PARKS,Non-Fatal,Substantial,Socata,TB 9 TAMPICO,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,1999,2,Saturday,62,2,10596,81600
20001205X00223,Accident,1999-02-07,"TRINIDAD, Bolivia",Bolivia,ST. LOUIS DOWNTOWN-PARKS,Fatal(6),Destroyed,Cessna,210N,No,1.0,Unknown,Unknown,6.0,1.0,0.0,0.0,VMC,Takeoff,1999,2,Sunday,22208,56,12856,81600
20001205X00171,Accident,1999-02-07,"MEDINA, OH",United States,MEDINA MUNICIPAL,Non-Fatal,Destroyed,Piper,PA-32RT-300,No,1.0,Reciprocating,Public Aircraft,0.0,3.0,0.0,0.0,IMC,Takeoff,1999,2,Sunday,12020,71,720,5962
20001205X00149,Accident,1999-02-07,"CLIMAX, CO",United States,MEDINA MUNICIPAL,Non-Fatal,Substantial,Boeing,757-222,No,2.0,Turbo Fan,Unknown,0.0,1.0,0.0,28.0,VMC,Cruise,1999,2,Sunday,1561,21,12856,81600
20001205X00145,Accident,1999-02-07,"SLOVAK REPUBLIC, SLOVAKIA",Slovakia,MEDINA MUNICIPAL,Non-Fatal,Substantial,Boeing,707,No,1.0,Unknown,Unknown,1.0,1.0,1.0,4.0,UNK,Cruise,1999,2,Sunday,1561,5,12856,854
20001205X00158,Accident,1999-02-07,"DENTON, TX",United States,HIDDEN VALLEY AIRPARK,Non-Fatal,Substantial,Piper,PA-24-250,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,1999,2,Sunday,12020,352,49394,81600
20001205X00146,Incident,1999-02-08,"AMSTERDAM, Netherlands",Netherlands,HIDDEN VALLEY AIRPARK,Incident,Minor,Boeing,747-200,No,1.0,Unknown,Unknown,1.0,1.0,1.0,3.0,UNK,Landing,1999,2,Monday,1561,18,12856,854
20001205X00124,Accident,1999-02-08,"RALEIGH, NC",United States,RALEIGH DURHAM INTER,Non-Fatal,Substantial,Mcdonnell Douglas,MD-80,No,2.0,Turbo Jet,Unknown,0.0,1.0,4.0,133.0,VMC,Descent,1999,2,Monday,520,18,12856,81600
20001205X00131,Accident,1999-02-08,"MILWAUKEE, WI",United States,GENERAL MITCHEL INT'L,Non-Fatal,Substantial,Beech,1900D,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,14.0,IMC,Approach,1999,2,Monday,4326,60,12856,5962
20001205X00206,Accident,1999-02-08,"SANFORD, NC",United States,SANFORD LEE COUNTY,Non-Fatal,Substantial,Cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,1999,2,Monday,22208,2367,10596,81600
20001205X00162,Accident,1999-02-08,"HIWASSE, AR",United States,SANFORD LEE COUNTY,Non-Fatal,Substantial,Miller/bell,TR-1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,1999,2,Monday,1,1,49394,81600
20001205X00130,Accident,1999-02-08,"LINCOLN, NE",United States,SANFORD LEE COUNTY,Non-Fatal,Substantial,Beech,35,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,1999,2,Monday,4326,171,49394,81600
20001205X00229,Accident,1999-02-09,"HERMINIE, PA",United States,SANFORD LEE COUNTY,Non-Fatal,Substantial,Hughes,369D,No,1.0,Turbo Shaft,Other Work Use,0.0,0.0,1.0,2.0,VMC,Maneuvering,1999,2,Tuesday,795,252,1264,81600
20001205X00230,Accident,1999-02-10,"MONTICELLO, NY",United States,SULLIVAN COUNTY INTL.,Non-Fatal,Substantial,Cessna,310R,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Taxi,1999,2,Wednesday,22208,119,10596,81600
20001205X00210,Accident,1999-02-10,"CLEVELAND, MS",United States,CLEVELAND MUNICIPAL,Non-Fatal,Substantial,Cessna,172P,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1999,2,Wednesday,22208,689,10596,81600
20001205X00208,Accident,1999-02-10,"SANFORD, FL",United States,SANFORD,Non-Fatal,Substantial,Piper,PA-34-200T,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Landing,1999,2,Wednesday,12020,213,49394,81600
20001205X00172,Accident,1999-02-10,"KUTZTOWN, PA",United States,KUTZTOWN AIRPORT,Non-Fatal,Substantial,Wsk Pzl Krosno,KR-03A,No,1.0,Unknown,Instructional,0.0,0.0,1.0,1.0,VMC,Maneuvering,1999,2,Wednesday,4,6,10596,81600
20001205X00147,Incident,1999-02-11,"ASPEN, CO",United States,KUTZTOWN AIRPORT,Incident,Minor,British Aerospace,BAE 146-200A,No,4.0,Turbo Jet,Unknown,0.0,0.0,0.0,88.0,VMC,Climb,1999,2,Thursday,82,4,12856,81600
20001205X00118,Accident,1999-02-11,"SAINT MARY'S, AK",United States,SAINT MARY'S,Non-Fatal,Substantial,Beech,1900C,No,2.0,Turbo Prop,Unknown,0.0,1.0,0.0,0.0,IMC,Approach,1999,2,Thursday,4326,40,12856,5962
20001205X00225,Accident,1999-02-11,"LEOMINSTER, MA",United States,FITCHBURG MUNI,Fatal(1),Substantial,Cessna,170A,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,1999,2,Thursday,22208,141,49394,81600
20001205X00209,Accident,1999-02-11,"BRADENTON, FL",United States,FITCHBURG MUNI,Non-Fatal,Substantial,Wolf,SEAWIND 3000,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Climb,1999,2,Thursday,5,9,49394,81600
20001205X00207,Accident,1999-02-11,"SPRING HILL, FL",United States,PILOT COUNTRY,Non-Fatal,Substantial,Lee S. Harvard,LONG-EZ,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,1999,2,Thursday,1,29,49394,81600
20001205X00185,Accident,1999-02-11,"PEORIA, AZ",United States,PILOT COUNTRY,Non-Fatal,Substantial,Aerostar,RX-9,No,1.0,Unknown,Other Work Use,0.0,2.0,4.0,0.0,VMC,Cruise,1999,2,Thursday,87,2,1264,81600
20001205X00232,Accident,1999-02-12,"TOLEDO, OH",United States,PILOT COUNTRY,Non-Fatal,Destroyed,Aerospatiale,355,No,2.0,Turbo Shaft,Positioning,0.0,3.0,0.0,0.0,IMC,Descent,1999,2,Friday,342,1,1644,5962
20001205X00178,Accident,1999-02-12,"BISHOP, CA",United States,PILOT COUNTRY,Fatal(1),Destroyed,Beech,C99,No,2.0,Turbo Prop,Positioning,1.0,0.0,0.0,0.0,VMC,Maneuvering,1999,2,Friday,4326,10,1644,81600
20001205X00231,Accident,1999-02-12,"DUANESBURG, NY",United States,DUANESBURG AIRPORT,Non-Fatal,Substantial,Cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Descent,1999,2,Friday,22208,2367,10596,81600
20001205X00222,Accident,1999-02-12,"RUM CAY, BAHAMAS",Bahamas,DUANESBURG AIRPORT,Non-Fatal,Substantial,Cessna,172M,No,1.0,Unknown,Business,0.0,0.0,0.0,3.0,VMC,Descent,1999,2,Friday,22208,798,4014,81600
20001205X00211,Accident,1999-02-12,"LAKE PLACID, FL",United States,DUANESBURG AIRPORT,Non-Fatal,Substantial,Cessna,210G,No,1.0,Reciprocating,Positioning,0.0,0.0,1.0,0.0,IMC,Cruise,1999,2,Friday,22208,17,1644,5962
20001205X00187,Accident,1999-02-12,"HENDERSON, NV",United States,HENDERSON,Non-Fatal,Substantial,Beech,95,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Approach,1999,2,Friday,4326,35,10596,81600
20001205X00163,Accident,1999-02-13,"HOCKLEY, TX",United States,HENDERSON,Non-Fatal,Substantial,Eurocopter,BK 117 B-1,No,2.0,Turbo Shaft,Unknown,0.0,0.0,0.0,5.0,VMC,Takeoff,1999,2,Saturday,91,3,12856,81600
20001205X00242,Accident,1999-02-13,"CONNER, MT",United States,TRAPPER CREEK,Non-Fatal,Substantial,Cessna,182A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,1999,2,Saturday,22208,202,49394,81600
20001205X00212,Accident,1999-02-13,"PHILADELPHIA, MS",United States,PHILADELPHIA MUNICIPAL,Non-Fatal,Substantial,Beech,A24R,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,1999,2,Saturday,4326,30,49394,81600
20001205X00189,Accident,1999-02-13,"BOULDER CITY, NV",United States,PHILADELPHIA MUNICIPAL,Non-Fatal,Substantial,Maule,M-7-235,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,1999,2,Saturday,445,28,49394,81600
